support,itemsets,length
0.11108368304122439,"frozenset({'Spend_group=40-60', 'Satisfaction_group=9-10 high', 'Churned=0'})",3
0.11108368304122439,"frozenset({'Churned=1', 'Discount_group=11-20', 'Subscription_group=37m+'})",3
0.11108368304122439,"frozenset({'Churned=1', 'Satisfaction_group=1-2 low', 'Tickets_group=1-2'})",3
0.11108368304122439,"frozenset({'Satisfaction_group=1-2 low', 'Tickets_group=1-2'})",2
0.11083683041224389,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Payment_Method=Debit Card'})",3
0.11058997778326339,"frozenset({'Activity_group=181-365d', 'Subscription_group=<=12m'})",2
0.11058997778326339,"frozenset({'Discount_group=1-10', 'Payment_Method=Credit Card'})",2
0.11034312515428289,"frozenset({'Spend_group=40-60', 'Activity_group=181-365d', 'Payment_Method=Credit Card'})",3
0.11034312515428289,"frozenset({'Age_group=46-60', 'Spend_group=40-60', 'Tickets_group=1-2'})",3
0.1098494198963219,"frozenset({'Discount_group=11-20', 'Spend_group=40-60', 'Activity_group=91-180d'})",3
0.1098494198963219,"frozenset({'Subscription_group=37m+', 'Tickets_group=3-5'})",2
0.1096025672673414,"frozenset({'Region=East', 'Spend_group=40-60', 'Discount_group=11-20'})",3
0.1093557146383609,"frozenset({'Spend_group=40-60', 'Activity_group=181-365d', 'Payment_Method=Debit Card'})",3
0.1093557146383609,"frozenset({'Discount_group=1-10', 'Spend_group=40-60', 'Gender=Female'})",3
0.1093557146383609,"frozenset({'Activity_group=31-90d', 'Churned=0'})",2
0.1091088620093804,"frozenset({'Spend_group=40-60', 'Activity_group=31-90d'})",2
0.1086151567514194,"frozenset({'Discount_group=11-20', 'Gender=Female', 'Payment_Method=Credit Card'})",3
0.1083683041224389,"frozenset({'Churned=1', 'Activity_group=181-365d', 'Spend_group=20-40'})",3
0.1083683041224389,"frozenset({'Region=East', 'Spend_group=40-60', 'Churned=0'})",3
0.1083683041224389,"frozenset({'Spend_group=40-60', 'Region=South', 'Churned=0'})",3
0.1083683041224389,"frozenset({'Discount_group=11-20', 'Gender=Female', 'Payment_Method=Debit Card'})",3
0.1083683041224389,"frozenset({'Satisfaction_group=3-4', 'Tickets_group=1-2'})",2
0.1081214514934584,"frozenset({'Churned=1', 'Activity_group=181-365d', 'Subscription_group=37m+'})",3
0.1081214514934584,"frozenset({'Activity_group=181-365d', 'Subscription_group=37m+', 'Tickets_group=1-2'})",3
0.1081214514934584,"frozenset({'Discount_group=11-20', 'Activity_group=91-180d', 'Churned=0'})",3
0.10787459886447791,"frozenset({'Discount_group=11-20', 'Churned=0', 'Gender=Female', 'Tickets_group=1-2'})",4
0.10787459886447791,"frozenset({'Age_group=<=30', 'Spend_group=40-60', 'Discount_group=11-20'})",3
0.10787459886447791,"frozenset({'Age_group=46-60', 'Subscription_group=37m+'})",2
0.10787459886447791,"frozenset({'Spend_group=20-40', 'Subscription_group=<=12m'})",2
0.10762774623549741,"frozenset({'Subscription_group=37m+', 'Churned=0', 'Gender=Female'})",3
0.10762774623549741,"frozenset({'Activity_group=31-90d', 'Discount_group=11-20'})",2
0.10762774623549741,"frozenset({'Churned=1', 'Age_group=<=30'})",2
0.10738089360651691,"frozenset({'Age_group=<=30', 'Spend_group=40-60', 'Churned=0'})",3
0.10738089360651691,"frozenset({'Discount_group=11-20', 'Gender=Male', 'Payment_Method=Credit Card'})",3
0.10738089360651691,"frozenset({'Discount_group=11-20', 'Gender=Male', 'Payment_Method=PayPal'})",3
0.10713404097753641,"frozenset({'Payment_Method=Credit Card', 'Churned=0', 'Tickets_group=1-2'})",3
0.10664033571957542,"frozenset({'Satisfaction_group=7-8', 'Activity_group=181-365d'})",2
0.10664033571957542,"frozenset({'Payment_Method=Debit Card', 'Tickets_group=3-5'})",2
0.10639348309059492,"frozenset({'Activity_group=181-365d', 'Gender=Male', 'Churned=0'})",3
0.10639348309059492,"frozenset({'Payment_Method=Debit Card', 'Churned=0', 'Tickets_group=1-2'})",3
0.10639348309059492,"frozenset({'Spend_group=40-60', 'Gender=Female', 'Payment_Method=Debit Card'})",3
0.10639348309059492,"frozenset({'Spend_group=40-60', 'Gender=Male', 'Payment_Method=PayPal'})",3
0.10639348309059492,"frozenset({'Activity_group=181-365d', 'Subscription_group=13-24m'})",2
0.10639348309059492,"frozenset({'Tickets_group=3-5', 'Payment_Method=PayPal'})",2
0.10614663046161442,"frozenset({'Subscription_group=25-36m', 'Churned=0'})",2
0.10614663046161442,"frozenset({'Subscription_group=13-24m', 'Gender=Female'})",2
0.10589977783263392,"frozenset({'Gender=Male', 'Subscription_group=<=12m'})",2
0.10565292520365342,"frozenset({'Discount_group=11-20', 'Spend_group=40-60', 'Subscription_group=37m+', 'Tickets_group=1-2'})",4
0.10565292520365342,"frozenset({'Spend_group=40-60', 'Age_group=31-45', 'Tickets_group=1-2'})",3
0.10540607257467292,"frozenset({'Discount_group=1-10', 'Spend_group=40-60', 'Activity_group=181-365d'})",3
0.10540607257467292,"frozenset({'Discount_group=11-20', 'Churned=0', 'Age_group=31-45'})",3
0.10540607257467292,"frozenset({'Satisfaction_group=9-10 high', 'Discount_group=11-20', 'Churned=0'})",3
0.10540607257467292,"frozenset({'Discount_group=11-20', 'Gender=Male', 'Tickets_group=3-5'})",3
0.10540607257467292,"frozenset({'Satisfaction_group=9-10 high', 'Gender=Male'})",2
0.10515921994569243,"frozenset({'Satisfaction_group=7-8', 'Gender=Female'})",2
0.10491236731671193,"frozenset({'Spend_group=40-60', 'Activity_group=181-365d', 'Churned=0', 'Tickets_group=1-2'})",4
0.10466551468773143,"frozenset({'Satisfaction_group=9-10 high', 'Tickets_group=1-2'})",2
0.10441866205875093,"frozenset({'Discount_group=1-10', 'Churned=0', 'Tickets_group=1-2'})",3
0.10441866205875093,"frozenset({'Gender=Male', 'Subscription_group=13-24m'})",2
0.10417180942977043,"frozenset({'Discount_group=1-10', 'Spend_group=40-60', 'Gender=Male'})",3
0.10392495680078993,"frozenset({'Spend_group=40-60', 'Discount_group=11-20', 'Region=North'})",3
0.10392495680078993,"frozenset({'Churned=1', 'Region=East'})",2
0.10392495680078993,"frozenset({'Subscription_group=25-36m', 'Tickets_group=1-2'})",2
0.10367810417180943,"frozenset({'Spend_group=40-60', 'Churned=0', 'Subscription_group=13-24m'})",3
0.10367810417180943,"frozenset({'Spend_group=40-60', 'Region=West', 'Tickets_group=1-2'})",3
0.10343125154282894,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Churned=0', 'Tickets_group=1-2'})",4
0.10343125154282894,"frozenset({'Satisfaction_group=7-8', 'Spend_group=40-60', 'Tickets_group=1-2'})",3
0.10293754628486794,"frozenset({'Discount_group=11-20', 'Age_group=31-45', 'Tickets_group=1-2'})",3
0.10293754628486794,"frozenset({'Age_group=46-60', 'Discount_group=11-20', 'Tickets_group=1-2'})",3
0.10269069365588744,"frozenset({'Spend_group=40-60', 'Activity_group=181-365d', 'Gender=Female', 'Tickets_group=1-2'})",4
0.10269069365588744,"frozenset({'Gender=Male', 'Subscription_group=37m+', 'Churned=0'})",3
0.10269069365588744,"frozenset({'Churned=1', 'Spend_group=20-40', 'Gender=Female'})",3
0.10244384102690694,"frozenset({'Churned=1', 'Satisfaction_group=1-2 low', 'Gender=Female'})",3
0.10244384102690694,"frozenset({'Discount_group=1-10', 'Tickets_group=3-5'})",2
0.10244384102690694,"frozenset({'Satisfaction_group=1-2 low', 'Gender=Female'})",2
0.10219698839792644,"frozenset({'Age_group=46-60', 'Activity_group=181-365d', 'Discount_group=11-20'})",3
0.10219698839792644,"frozenset({'Tickets_group=1-2', 'Churned=0', 'Payment_Method=PayPal'})",3
0.10219698839792644,"frozenset({'Churned=1', 'Discount_group=11-20', 'Payment_Method=PayPal'})",3
0.10219698839792644,"frozenset({'Churned=1', 'Spend_group=20-40', 'Tickets_group=1-2'})",3
0.10219698839792644,"frozenset({'Subscription_group=25-36m', 'Gender=Female'})",2
0.10195013576894595,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Tickets_group=3-5'})",3
0.10195013576894595,"frozenset({'Discount_group=11-20', 'Gender=Male', 'Age_group=31-45'})",3
0.10195013576894595,"frozenset({'Satisfaction_group=5-6', 'Discount_group=11-20', 'Churned=0'})",3
0.10195013576894595,"frozenset({'Spend_group=40-60', 'Churned=0', 'Region=North'})",3
0.10195013576894595,"frozenset({'Subscription_group=37m+', 'Gender=Male', 'Tickets_group=1-2'})",3
0.10195013576894595,"frozenset({'Gender=Female', 'Subscription_group=<=12m'})",2
0.10145643051098494,"frozenset({'Discount_group=11-20', 'Churned=0', 'Tickets_group=3-5'})",3
0.10145643051098494,"frozenset({'Activity_group=181-365d', 'Satisfaction_group=9-10 high'})",2
0.10096272525302394,"frozenset({'Satisfaction_group=7-8', 'Discount_group=11-20', 'Churned=0'})",3
0.10096272525302394,"frozenset({'Spend_group=40-60', 'Payment_Method=Credit Card', 'Gender=Male'})",3
0.10096272525302394,"frozenset({'Subscription_group=25-36m', 'Activity_group=181-365d'})",2
0.10096272525302394,"frozenset({'Satisfaction_group=5-6', 'Gender=Female'})",2
0.10046901999506294,"frozenset({'Churned=1', 'Spend_group=20-40', 'Gender=Male'})",3
0.10046901999506294,"frozenset({'Age_group=46-60', 'Payment_Method=Debit Card'})",2
0.10046901999506294,"frozenset({'Satisfaction_group=5-6', 'Gender=Male'})",2
0.10022216736608244,"frozenset({'Gender=Male', 'Churned=0', 'Payment_Method=Debit Card'})",3
0.10022216736608244,"frozenset({'Subscription_group=25-36m', 'Gender=Male'})",2
0.09997531473710194,"frozenset({'Satisfaction_group=3-4', 'Activity_group=181-365d'})",2
0.09997531473710194,"frozenset({'Satisfaction_group=5-6', 'Activity_group=181-365d'})",2
0.09972846210812145,"frozenset({'Age_group=46-60', 'Discount_group=11-20', 'Churned=0'})",3
0.09972846210812145,"frozenset({'Spend_group=40-60', 'Subscription_group=<=12m'})",2
0.09948160947914095,"frozenset({'Discount_group=1-10', 'Spend_group=40-60', 'Subscription_group=37m+'})",3
0.09948160947914095,"frozenset({'Spend_group=40-60', 'Satisfaction_group=5-6', 'Tickets_group=1-2'})",3
0.09923475685016045,"frozenset({'Subscription_group=25-36m', 'Spend_group=40-60', 'Churned=0'})",3
0.09874105159219945,"frozenset({'Spend_group=40-60', 'Discount_group=11-20', 'Churned=0', 'Payment_Method=Debit Card'})",4
0.09874105159219945,"frozenset({'Satisfaction_group=3-4', 'Gender=Female'})",2
0.09849419896321895,"frozenset({'Churned=1', 'Activity_group=181-365d', 'Satisfaction_group=1-2 low'})",3
0.09849419896321895,"frozenset({'Churned=1', 'Discount_group=11-20', 'Payment_Method=Credit Card'})",3
0.09849419896321895,"frozenset({'Subscription_group=25-36m', 'Spend_group=40-60', 'Discount_group=11-20'})",3
0.09849419896321895,"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d'})",2
0.09849419896321895,"frozenset({'Discount_group=1-10', 'Age_group=31-45'})",2
0.09849419896321895,"frozenset({'Age_group=31-45', 'Payment_Method=PayPal'})",2
0.09849419896321895,"frozenset({'Age_group=46-60', 'Payment_Method=PayPal'})",2
0.09849419896321895,"frozenset({'Region=West', 'Subscription_group=37m+'})",2
0.09824734633423846,"frozenset({'Churned=1', 'Activity_group=181-365d', 'Payment_Method=PayPal'})",3
0.09824734633423846,"frozenset({'Churned=1', 'Discount_group=11-20', 'Payment_Method=Debit Card'})",3
0.09824734633423846,"frozenset({'Age_group=31-45', 'Payment_Method=Debit Card'})",2
0.09800049370525796,"frozenset({'Churned=1', 'Activity_group=181-365d', 'Discount_group=11-20', 'Gender=Male'})",4
0.09800049370525796,"frozenset({'Spend_group=40-60', 'Gender=Male', 'Age_group=31-45'})",3
0.09800049370525796,"frozenset({'Discount_group=1-10', 'Churned=0', 'Gender=Female'})",3
0.09800049370525796,"frozenset({'Churned=1', 'Discount_group=11-20', 'Tickets_group=3-5'})",3
0.09800049370525796,"frozenset({'Spend_group=20-40', 'Tickets_group=3-5'})",2
0.09775364107627746,"frozenset({'Churned=1', 'Activity_group=181-365d', 'Discount_group=11-20', 'Tickets_group=1-2'})",4
0.09775364107627746,"frozenset({'Activity_group=181-365d', 'Payment_Method=Credit Card', 'Tickets_group=1-2'})",3
0.09775364107627746,"frozenset({'Age_group=60+', 'Churned=0'})",2
0.09750678844729696,"frozenset({'Discount_group=1-10', 'Gender=Female', 'Tickets_group=1-2'})",3
0.09750678844729696,"frozenset({'Satisfaction_group=9-10 high', 'Gender=Female'})",2
0.09750678844729696,"frozenset({'Satisfaction_group=3-4', 'Gender=Male'})",2
0.09725993581831646,"frozenset({'Churned=0', 'Gender=Female', 'Payment_Method=PayPal'})",3
0.09725993581831646,"frozenset({'Satisfaction_group=7-8', 'Gender=Male'})",2
0.09676623056035547,"frozenset({'Age_group=46-60', 'Spend_group=40-60', 'Gender=Female'})",3
0.09676623056035547,"frozenset({'Payment_Method=Credit Card', 'Gender=Female', 'Tickets_group=1-2'})",3
0.09676623056035547,"frozenset({'Age_group=60+', 'Tickets_group=1-2'})",2
0.09651937793137497,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Age_group=31-45'})",3
0.09651937793137497,"frozenset({'Age_group=46-60', 'Spend_group=40-60', 'Activity_group=181-365d'})",3
0.09627252530239447,"frozenset({'Spend_group=40-60', 'Activity_group=181-365d', 'Age_group=31-45'})",3
0.09627252530239447,"frozenset({'Spend_group=40-60', 'Subscription_group=37m+', 'Payment_Method=Debit Card'})",3
0.09627252530239447,"frozenset({'Churned=1', 'Subscription_group=25-36m'})",2
0.09602567267341397,"frozenset({'Satisfaction_group=5-6', 'Churned=0', 'Tickets_group=1-2'})",3
0.09602567267341397,"frozenset({'Spend_group=40-60', 'Subscription_group=37m+', 'Payment_Method=PayPal'})",3
0.09577882004443347,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Gender=Female', 'Tickets_group=1-2'})",4
0.09577882004443347,"frozenset({'Discount_group=11-20', 'Spend_group=40-60', 'Subscription_group=37m+', 'Gender=Female'})",4
0.09577882004443347,"frozenset({'Region=West', 'Discount_group=11-20', 'Tickets_group=1-2'})",3
0.09577882004443347,"frozenset({'Spend_group=40-60', 'Gender=Male', 'Tickets_group=3-5'})",3
0.09553196741545297,"frozenset({'Churned=1', 'Activity_group=181-365d', 'Discount_group=11-20', 'Gender=Female'})",4
0.09553196741545297,"frozenset({'Subscription_group=37m+', 'Region=North'})",2
0.09528511478647247,"frozenset({'Activity_group=181-365d', 'Subscription_group=37m+', 'Gender=Female'})",3
0.09528511478647247,"frozenset({'Satisfaction_group=7-8', 'Spend_group=40-60', 'Activity_group=181-365d'})",3
0.09528511478647247,"frozenset({'Region=West', 'Discount_group=11-20', 'Churned=0'})",3
0.09503826215749198,"frozenset({'Payment_Method=Credit Card', 'Churned=0', 'Gender=Female'})",3
0.09503826215749198,"frozenset({'Activity_group=91-180d', 'Subscription_group=37m+'})",2
0.09503826215749198,"frozenset({'Discount_group=1-10', 'Age_group=46-60'})",2
0.09479140952851148,"frozenset({'Age_group=46-60', 'Discount_group=11-20', 'Gender=Male'})",3
0.09479140952851148,"frozenset({'Payment_Method=Credit Card', 'Age_group=31-45'})",2
0.09454455689953098,"frozenset({'Spend_group=40-60', 'Discount_group=11-20', 'Churned=0', 'Satisfaction_group=5-6'})",4
0.09454455689953098,"frozenset({'Churned=1', 'Activity_group=181-365d', 'Payment_Method=Debit Card'})",3
0.09454455689953098,"frozenset({'Churned=1', 'Satisfaction_group=1-2 low', 'Gender=Male'})",3
0.09454455689953098,"frozenset({'Tickets_group=1-2', 'Gender=Female', 'Payment_Method=PayPal'})",3
0.09454455689953098,"frozenset({'Satisfaction_group=1-2 low', 'Gender=Male'})",2
0.09405085164156998,"frozenset({'Activity_group=91-180d', 'Churned=0', 'Tickets_group=1-2'})",3
0.09405085164156998,"frozenset({'Spend_group=40-60', 'Gender=Female', 'Age_group=31-45'})",3
0.09405085164156998,"frozenset({'Age_group=46-60', 'Discount_group=11-20', 'Gender=Female'})",3
0.09405085164156998,"frozenset({'Discount_group=11-20', 'Gender=Female', 'Tickets_group=3-5'})",3
0.09380399901258948,"frozenset({'Spend_group=40-60', 'Activity_group=181-365d', 'Region=West'})",3
0.09380399901258948,"frozenset({'Satisfaction_group=7-8', 'Spend_group=40-60', 'Gender=Female'})",3
0.09355714638360899,"frozenset({'Tickets_group=1-2', 'Activity_group=181-365d', 'Payment_Method=PayPal'})",3
0.09331029375462849,"frozenset({'Discount_group=11-20', 'Spend_group=40-60', 'Activity_group=181-365d', 'Subscription_group=37m+'})",4
0.09331029375462849,"frozenset({'Discount_group=1-10', 'Activity_group=181-365d', 'Tickets_group=1-2'})",3
0.09331029375462849,"frozenset({'Activity_group=181-365d', 'Subscription_group=37m+', 'Gender=Male'})",3
0.09331029375462849,"frozenset({'Age_group=<=30', 'Spend_group=40-60', 'Tickets_group=1-2'})",3
0.09331029375462849,"frozenset({'Age_group=60+', 'Gender=Female'})",2
0.09306344112564799,"frozenset({'Spend_group=40-60', 'Discount_group=11-20', 'Subscription_group=13-24m'})",3
0.09306344112564799,"frozenset({'Subscription_group=37m+', 'Region=South'})",2
0.09281658849666749,"frozenset({'Spend_group=40-60', 'Activity_group=181-365d', 'Gender=Male', 'Tickets_group=1-2'})",4
0.09281658849666749,"frozenset({'Churned=1', 'Activity_group=181-365d', 'Tickets_group=3-5'})",3
0.09281658849666749,"frozenset({'Spend_group=40-60', 'Region=South', 'Tickets_group=1-2'})",3
0.09256973586768699,"frozenset({'Discount_group=1-10', 'Gender=Male', 'Churned=0'})",3
0.09256973586768699,"frozenset({'Churned=1', 'Subscription_group=<=12m'})",2
0.0923228832387065,"frozenset({'Spend_group=40-60', 'Discount_group=11-20', 'Churned=0', 'Payment_Method=Credit Card'})",4
0.0923228832387065,"frozenset({'Churned=1', 'Discount_group=11-20', 'Spend_group=40-60', 'Subscription_group=37m+'})",4
0.0923228832387065,"frozenset({'Discount_group=1-10', 'Gender=Male', 'Tickets_group=1-2'})",3
0.092076030609726,"frozenset({'Region=East', 'Subscription_group=37m+'})",2
0.0918291779807455,"frozenset({'Churned=1', 'Activity_group=181-365d', 'Payment_Method=Credit Card'})",3
0.0918291779807455,"frozenset({'Region=West', 'Payment_Method=Debit Card'})",2
0.091582325351765,"frozenset({'Spend_group=40-60', 'Discount_group=11-20', 'Churned=0', 'Payment_Method=PayPal'})",4
0.091582325351765,"frozenset({'Age_group=46-60', 'Spend_group=40-60', 'Gender=Male'})",3
0.0913354727227845,"frozenset({'Discount_group=11-20', 'Region=South', 'Churned=0'})",3
0.0913354727227845,"frozenset({'Payment_Method=Credit Card', 'Gender=Male', 'Tickets_group=1-2'})",3
0.091088620093804,"frozenset({'Churned=1', 'Discount_group=1-10', 'Activity_group=181-365d'})",3
0.091088620093804,"frozenset({'Discount_group=11-20', 'Gender=Female', 'Age_group=31-45'})",3
0.091088620093804,"frozenset({'Age_group=46-60', 'Churned=0', 'Tickets_group=1-2'})",3
0.0908417674648235,"frozenset({'Age_group=60+', 'Activity_group=181-365d'})",2
0.0908417674648235,"frozenset({'Churned=1', 'Subscription_group=13-24m'})",2
0.0908417674648235,"frozenset({'Region=West', 'Payment_Method=PayPal'})",2
0.090594914835843,"frozenset({'Churned=1', 'Spend_group=40-60', 'Activity_group=181-365d', 'Tickets_group=1-2'})",4
0.090594914835843,"frozenset({'Spend_group=40-60', 'Activity_group=181-365d', 'Tickets_group=3-5'})",3
0.090594914835843,"frozenset({'Age_group=<=30', 'Discount_group=11-20', 'Churned=0'})",3
0.090594914835843,"frozenset({'Age_group=<=30', 'Discount_group=11-20', 'Tickets_group=1-2'})",3
0.090594914835843,"frozenset({'Churned=1', 'Subscription_group=37m+', 'Tickets_group=1-2'})",3
0.090594914835843,"frozenset({'Discount_group=11-20', 'Region=South', 'Tickets_group=1-2'})",3
0.090594914835843,"frozenset({'Payment_Method=Debit Card', 'Gender=Female', 'Tickets_group=1-2'})",3
0.0903480622068625,"frozenset({'Spend_group=40-60', 'Activity_group=181-365d', 'Churned=0', 'Gender=Female'})",4
0.0903480622068625,"frozenset({'Region=West', 'Activity_group=181-365d', 'Discount_group=11-20'})",3
0.0903480622068625,"frozenset({'Spend_group=40-60', 'Gender=Female', 'Tickets_group=3-5'})",3
0.0903480622068625,"frozenset({'Region=East', 'Spend_group=40-60', 'Tickets_group=1-2'})",3
0.0903480622068625,"frozenset({'Age_group=31-45', 'Tickets_group=3-5'})",2
0.08985435694890151,"frozenset({'Region=East', 'Discount_group=11-20', 'Tickets_group=1-2'})",3
0.08985435694890151,"frozenset({'Spend_group=40-60', 'Region=West', 'Gender=Female'})",3
0.08985435694890151,"frozenset({'Discount_group=1-10', 'Region=West'})",2
0.08960750431992101,"frozenset({'Activity_group=181-365d', 'Gender=Female', 'Payment_Method=PayPal'})",3
0.08960750431992101,"frozenset({'Discount_group=11-20', 'Activity_group=91-180d', 'Tickets_group=1-2'})",3
0.08960750431992101,"frozenset({'Age_group=<=30', 'Subscription_group=37m+'})",2
0.08936065169094051,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Gender=Male', 'Tickets_group=1-2'})",4
0.08936065169094051,"frozenset({'Discount_group=11-20', 'Spend_group=40-60', 'Subscription_group=37m+', 'Churned=0'})",4
0.08936065169094051,"frozenset({'Spend_group=40-60', 'Subscription_group=37m+', 'Churned=0', 'Tickets_group=1-2'})",4
0.08936065169094051,"frozenset({'Payment_Method=Debit Card', 'Gender=Male', 'Tickets_group=1-2'})",3
0.08911379906196001,"frozenset({'Spend_group=40-60', 'Activity_group=91-180d', 'Tickets_group=1-2'})",3
0.08911379906196001,"frozenset({'Churned=1', 'Age_group=46-60', 'Discount_group=11-20'})",3
0.08911379906196001,"frozenset({'Tickets_group=1-2', 'Gender=Male', 'Payment_Method=PayPal'})",3
0.08886694643297952,"frozenset({'Churned=0', 'Age_group=31-45', 'Tickets_group=1-2'})",3
0.08886694643297952,"frozenset({'Region=East', 'Discount_group=11-20', 'Churned=0'})",3
0.08886694643297952,"frozenset({'Satisfaction_group=7-8', 'Churned=0', 'Tickets_group=1-2'})",3
0.08886694643297952,"frozenset({'Spend_group=40-60', 'Subscription_group=37m+', 'Payment_Method=Credit Card'})",3
0.08886694643297952,"frozenset({'Spend_group=40-60', 'Region=North', 'Tickets_group=1-2'})",3
0.08886694643297952,"frozenset({'Payment_Method=Credit Card', 'Tickets_group=3-5'})",2
0.08837324117501852,"frozenset({'Region=West', 'Discount_group=11-20', 'Gender=Female'})",3
0.08837324117501852,"frozenset({'Activity_group=31-90d', 'Tickets_group=1-2'})",2
0.08787953591705752,"frozenset({'Churned=0', 'Gender=Female', 'Payment_Method=Debit Card'})",3
0.08787953591705752,"frozenset({'Region=West', 'Churned=0', 'Tickets_group=1-2'})",3
0.08763268328807702,"frozenset({'Spend_group=40-60', 'Activity_group=181-365d', 'Region=South'})",3
0.08763268328807702,"frozenset({'Churned=1', 'Discount_group=11-20', 'Age_group=31-45'})",3
0.08763268328807702,"frozenset({'Spend_group=40-60', 'Region=West', 'Gender=Male'})",3
0.08763268328807702,"frozenset({'Age_group=<=30', 'Discount_group=1-10'})",2
0.08738583065909653,"frozenset({'Gender=Female', 'Tickets_group=1-2', 'Discount_group=11-20', 'Spend_group=40-60', 'Churned=0'})",5
0.08738583065909653,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Churned=0', 'Tickets_group=1-2'})",4
0.08738583065909653,"frozenset({'Region=South', 'Payment_Method=Debit Card'})",2
0.08713897803011603,"frozenset({'Activity_group=181-365d', 'Payment_Method=Debit Card', 'Tickets_group=1-2'})",3
0.08713897803011603,"frozenset({'Spend_group=20-40', 'Payment_Method=Credit Card'})",2
0.08689212540113553,"frozenset({'Churned=1', 'Spend_group=40-60', 'Discount_group=11-20', 'Tickets_group=1-2'})",4
0.08689212540113553,"frozenset({'Activity_group=181-365d', 'Gender=Male', 'Payment_Method=Debit Card'})",3
0.08689212540113553,"frozenset({'Churned=1', 'Subscription_group=37m+', 'Gender=Female'})",3
0.08664527277215503,"frozenset({'Spend_group=40-60', 'Tickets_group=1-2', 'Discount_group=11-20', 'Payment_Method=PayPal'})",4
0.08664527277215503,"frozenset({'Spend_group=40-60', 'Subscription_group=37m+', 'Gender=Female', 'Tickets_group=1-2'})",4
0.08639842014317453,"frozenset({'Discount_group=1-10', 'Activity_group=181-365d', 'Gender=Female'})",3
0.08615156751419403,"frozenset({'Spend_group=40-60', 'Activity_group=91-180d', 'Gender=Female'})",3
0.08615156751419403,"frozenset({'Spend_group=40-60', 'Gender=Female', 'Satisfaction_group=5-6'})",3
0.08590471488521352,"frozenset({'Discount_group=11-20', 'Spend_group=40-60', 'Activity_group=91-180d', 'Churned=0'})",4
0.08590471488521352,"frozenset({'Satisfaction_group=7-8', 'Spend_group=40-60', 'Discount_group=11-20', 'Churned=0'})",4
0.08590471488521352,"frozenset({'Spend_group=40-60', 'Payment_Method=Debit Card', 'Churned=0', 'Tickets_group=1-2'})",4
0.08590471488521352,"frozenset({'Discount_group=11-20', 'Spend_group=40-60', 'Subscription_group=37m+', 'Gender=Male'})",4
0.08565786225623302,"frozenset({'Gender=Male', 'Churned=0', 'Payment_Method=Credit Card'})",3
0.08565786225623302,"frozenset({'Region=West', 'Discount_group=11-20', 'Gender=Male'})",3
0.08565786225623302,"frozenset({'Discount_group=11-20', 'Region=North', 'Tickets_group=1-2'})",3
0.08565786225623302,"frozenset({'Discount_group=1-10', 'Activity_group=91-180d'})",2
0.08565786225623302,"frozenset({'Age_group=<=30', 'Payment_Method=Credit Card'})",2
0.08541100962725252,"frozenset({'Churned=1', 'Activity_group=181-365d', 'Age_group=31-45'})",3
0.08541100962725252,"frozenset({'Discount_group=11-20', 'Churned=0', 'Region=North'})",3
0.08541100962725252,"frozenset({'Gender=Male', 'Churned=0', 'Payment_Method=PayPal'})",3
0.08541100962725252,"frozenset({'Satisfaction_group=9-10 high', 'Churned=0', 'Tickets_group=1-2'})",3
0.08541100962725252,"frozenset({'Churned=1', 'Discount_group=1-10', 'Tickets_group=1-2'})",3
0.08541100962725252,"frozenset({'Spend_group=40-60', 'Satisfaction_group=9-10 high', 'Discount_group=11-20'})",3
0.08541100962725252,"frozenset({'Spend_group=40-60', 'Gender=Male', 'Satisfaction_group=5-6'})",3
0.08516415699827203,"frozenset({'Activity_group=181-365d', 'Payment_Method=Credit Card', 'Gender=Female'})",3
0.08516415699827203,"frozenset({'Age_group=<=30', 'Spend_group=40-60', 'Gender=Female'})",3
0.08516415699827203,"frozenset({'Spend_group=40-60', 'Tickets_group=0'})",2
0.08491730436929153,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Region=North'})",3
0.08491730436929153,"frozenset({'Discount_group=11-20', 'Subscription_group=37m+', 'Payment_Method=PayPal'})",3
0.08491730436929153,"frozenset({'Age_group=46-60', 'Payment_Method=Credit Card'})",2
0.08491730436929153,"frozenset({'Discount_group=1-10', 'Region=South'})",2
0.08491730436929153,"frozenset({'Spend_group=20-40', 'Payment_Method=PayPal'})",2
0.08467045174031103,"frozenset({'Spend_group=40-60', 'Activity_group=181-365d', 'Gender=Male', 'Churned=0'})",4
0.08467045174031103,"frozenset({'Spend_group=40-60', 'Activity_group=181-365d', 'Satisfaction_group=5-6'})",3
0.08467045174031103,"frozenset({'Spend_group=40-60', 'Activity_group=31-90d', 'Churned=0'})",3
0.08467045174031103,"frozenset({'Spend_group=40-60', 'Subscription_group=37m+', 'Age_group=31-45'})",3
0.08467045174031103,"frozenset({'Age_group=46-60', 'Gender=Male', 'Tickets_group=1-2'})",3
