antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20', 'Gender=Male'})","frozenset({'Churned=1', 'Tickets_group=1-2'})",0.15740162398500937,0.40349781386633354,0.08744534665833854,0.5555555555555556,1.3768489852081185,1.0,0.023934135481376614,1.3421299188007496,0.324833209785026,0.18469656992084435,0.25491564863292615,0.3861369109047128
"frozenset({'Spend_group=20-40', 'Discount_group=11-20'})","frozenset({'Churned=1', 'Satisfaction_group=1-2 low', 'Gender=Male'})",0.34603372891942535,0.23360399750156152,0.11118051217988757,0.3212996389891697,1.3754030000579163,1.0,0.030345649833938115,1.1292111313407842,0.4173615359024715,0.23733333333333334,0.11442601631757188,0.3986177339330875
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40'})","frozenset({'Churned=1', 'Gender=Male'})",0.34915677701436604,0.36164896939412866,0.1736414740787008,0.49731663685152055,1.3751363309141356,1.0,0.04736928551447975,1.2698869256536727,0.4191475993869012,0.32325581395348835,0.2125283127194564,0.4887274030544304
"frozenset({'Satisfaction_group=1-2 low', 'Payment_Method=Debit Card'})","frozenset({'Churned=1', 'Spend_group=20-40'})",0.1711430356027483,0.4971892567145534,0.11680199875078076,0.6824817518248175,1.3726800058687598,1.0,0.03171152008757799,1.5835648696576134,0.32755723375874984,0.21177802944507365,0.36851339710749426,0.4587031874701977
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20'})","frozenset({'Churned=1', 'Gender=Male'})",0.3173016864459713,0.36164896939412866,0.15740162398500937,0.4960629921259842,1.3716698625107093,1.0,0.04264979609480489,1.2667278263585258,0.3968980089748616,0.3017964071856287,0.21056443287054866,0.46564807637387295
"frozenset({'Discount_group=11-20', 'Spend_group=20-40'})","frozenset({'Churned=1', 'Tickets_group=3-5'})",0.34603372891942535,0.24359775140537165,0.1155527795128045,0.33393501805054154,1.3708460612792743,1.0,0.03125974123761656,1.1356283081881413,0.4136658148119466,0.2437417654808959,0.11943019314526589,0.4041469962047579
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Discount_group=11-20', 'Region=North'})",0.4853216739537789,0.12304809494066209,0.08182386008744534,0.16859716859716858,1.3701729285485629,1.0,0.022105952674019706,1.0547858053113088,0.5249203290595122,0.1553973902728351,0.051940218606885254,0.4167858939432543
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Discount_group=11-20', 'Gender=Male'})",0.4853216739537789,0.23672704559650218,0.15740162398500937,0.32432432432432434,1.3700349425943095,1.0,0.04251285794598239,1.1296439725171767,0.524777508090615,0.27876106194690264,0.11476533816959351,0.494615988019682
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d', 'Discount_group=11-20'})","frozenset({'Churned=1', 'Gender=Female'})",0.16364772017489068,0.3928794503435353,0.08806995627732667,0.5381679389312978,1.3698042451971506,1.0,0.023776129925042952,1.3145916033883782,0.3227930232681318,0.188,0.23930747965947302,0.3811666403718492
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Region=North'})",0.4853216739537789,0.19737663960024984,0.1311680199875078,0.27027027027027023,1.3693123503250084,1.0,0.03537685885734282,1.0998912716589166,0.5240291262135922,0.2378255945639864,0.0908192238931538,0.4674136161477933
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20', 'Gender=Female'})","frozenset({'Churned=1', 'Activity_group=181-365d'})",0.1599000624609619,0.40224859462835727,0.08806995627732667,0.55078125,1.3692558715062113,1.0,0.023750380871418203,1.3306466067403526,0.32100503572464345,0.18577075098814227,0.24848566483803552,0.384862674689441
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Discount_group=11-20'})",0.4853216739537789,0.4778263585259213,0.3173016864459713,0.6537966537966539,1.3682724741548271,1.0,0.08540219826693266,1.5082859458191793,0.5229507491781975,0.49129593810444877,0.3369957448904818,0.6589244706891766
frozenset({'Spend_group=20-40'}),"frozenset({'Churned=1', 'Discount_group=1-10', 'Satisfaction_group=1-2 low'})",0.6064959400374765,0.1680199875078076,0.13928794503435352,0.22966014418125644,1.3668620477107494,1.0,0.03738450476572068,1.0800168343982872,0.682069898213396,0.21927236971484756,0.07408850663227595,0.5293282133545687
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Discount_group=11-20', 'Gender=Female'})",0.4853216739537789,0.2410993129294191,0.1599000624609619,0.32947232947232946,1.366541967578237,1.0,0.04288934032095024,1.131796226206989,0.5211525333737863,0.28224917309812564,0.11644872385613125,0.4963423823527451
"frozenset({'Activity_group=181-365d', 'Discount_group=11-20'})","frozenset({'Churned=1', 'Tickets_group=3-5'})",0.30418488444722047,0.24359775140537165,0.10118675827607745,0.33264887063655035,1.3655662612541464,1.0,0.02708800441323174,1.133439677124874,0.38473302746193233,0.2265734265734266,0.11772984466483657,0.37401674301058285
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d', 'Tickets_group=1-2'})","frozenset({'Churned=1', 'Discount_group=11-20'})",0.12554653341661462,0.4778263585259213,0.08182386008744534,0.6517412935323382,1.3639709946997038,1.0,0.02183441719943148,1.4993843133755687,0.3051581243184295,0.15688622754491016,0.3330595824704228,0.4114915617988488
"frozenset({'Subscription_group=<=12m', 'Tickets_group=1-2'})","frozenset({'Churned=1', 'Spend_group=20-40'})",0.13179262960649593,0.4971892567145534,0.08931917551530294,0.6777251184834124,1.3631129581557078,1.0,0.023793295960792785,1.5601921593121952,0.306821955023394,0.16550925925925927,0.35905331017632713,0.4286866798447213
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20'})","frozenset({'Churned=1', 'Subscription_group=37m+'})",0.3173016864459713,0.24422236102435976,0.10555902560899438,0.33267716535433073,1.362189620798679,1.0,0.028066858588148183,1.1325517421817854,0.3894660480627122,0.2315068493150685,0.11703813366304423,0.38245111464647485
"frozenset({'Satisfaction_group=1-2 low', 'Tickets_group=1-2'})","frozenset({'Churned=1', 'Discount_group=11-20', 'Gender=Male'})",0.2717051842598376,0.23672704559650218,0.08744534665833854,0.32183908045977017,1.3595365905437784,1.0,0.023125381115253946,1.1255041870017681,0.3631156579269788,0.2077151335311573,0.11150930263182655,0.34561611015072946
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d'})","frozenset({'Churned=1', 'Spend_group=20-40', 'Tickets_group=1-2'})",0.24234853216739538,0.25421611492816987,0.08369768894440974,0.34536082474226804,1.3585323843055803,1.0,0.02208878663826988,1.139228926802638,0.3483284320360276,0.2027231467473525,0.12221330017786529,0.33729957699029867
"frozenset({'Subscription_group=37m+', 'Spend_group=40-60', 'Discount_group=11-20'})","frozenset({'Churned=1', 'Satisfaction_group=1-2 low'})",0.1386633354153654,0.4853216739537789,0.09119300437226734,0.6576576576576576,1.3550964091504631,1.0,0.023896682312467887,1.5034024787139615,0.3042307806927792,0.1711606096131301,0.334842123677075,0.42277992277992277
"frozenset({'Satisfaction_group=1-2 low', 'Tickets_group=1-2'})","frozenset({'Churned=1', 'Spend_group=20-40'})",0.2717051842598376,0.4971892567145534,0.1830106183635228,0.6735632183908047,1.3547421013111538,1.0,0.047921719755883385,1.540300516402601,0.3595413859114034,0.3123667377398721,0.3507760405511532,0.5208268353260557
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Spend_group=20-40', 'Tickets_group=3-5'})",0.4853216739537789,0.18051217988757026,0.11867582760774516,0.24453024453024452,1.3546467871727388,1.0,0.031069354295663903,1.0847394143566573,0.5086676034747063,0.21689497716894976,0.07811960479643407,0.45098484544851325
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Spend_group=20-40', 'Subscription_group=13-24m'})",0.4853216739537789,0.15302935665209244,0.10056214865708932,0.2072072072072072,1.3540356683213826,1.0,0.026293685122625962,1.0683379705865652,0.5080202617138032,0.1869918699186992,0.06396662148874536,0.43217503217503217
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Region=West', 'Spend_group=20-40'})",0.4853216739537789,0.12554653341661462,0.08244846970643348,0.16988416988416988,1.3531569949480395,1.0,0.021518015949588028,1.0534113853260316,0.507088481906443,0.15602836879432624,0.050703254274682835,0.4133002938973088
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Region=South'})",0.4853216739537789,0.18863210493441598,0.12367270455965022,0.2548262548262548,1.3509166687974634,1.0,0.03212545563145458,1.0888304913056281,0.5047072668431892,0.22474460839954596,0.08158339798062661,0.45522769694955123
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Age_group=<=30'})",0.4853216739537789,0.1811367895065584,0.11867582760774516,0.24453024453024452,1.3499755913549016,1.0,0.030766217709808946,1.0839126312664464,0.5037046499744507,0.21664766248574685,0.07741641608918497,0.449851329161674
"frozenset({'Subscription_group=37m+', 'Tickets_group=1-2'})","frozenset({'Churned=1', 'Satisfaction_group=1-2 low'})",0.15178013741411617,0.4853216739537789,0.09931292941911306,0.654320987654321,1.348221237110126,1.0,0.025650739056359617,1.4888908717765683,0.3044988468057911,0.18466898954703836,0.3283591034400096,0.42947709614376284
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Payment_Method=Credit Card', 'Tickets_group=1-2'})",0.4853216739537789,0.146158650843223,0.09556527170518427,0.1969111969111969,1.347242847242847,1.0,0.024631310615125385,1.0631966799596406,0.5007852655625357,0.17832167832167833,0.05944025329541056,0.42537867537867535
"frozenset({'Satisfaction_group=1-2 low', 'Age_group=31-45'})","frozenset({'Churned=1', 'Discount_group=11-20'})",0.13491567770143661,0.4778263585259213,0.0868207370393504,0.6435185185185185,1.346762285160978,1.0,0.02235447005521611,1.4647987864727403,0.2976339506012518,0.165083135391924,0.31731237816764124,0.41260893246187363
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40'})","frozenset({'Churned=1', 'Discount_group=11-20', 'Gender=Male'})",0.34915677701436604,0.23672704559650218,0.11118051217988757,0.3184257602862254,1.345117789494055,1.0,0.028525659907279996,1.1198676680093314,0.3942127283314283,0.23421052631578945,0.10703735042409725,0.3940413761853291
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d', 'Discount_group=11-20'})","frozenset({'Churned=1', 'Spend_group=20-40'})",0.16364772017489068,0.4971892567145534,0.10930668332292318,0.66793893129771,1.3434299359392383,1.0,0.02794279496613805,1.5142116636872074,0.3056566734236638,0.19818799546998866,0.3395903465933338,0.44389408876443287
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Female'})","frozenset({'Churned=1', 'Activity_group=181-365d', 'Discount_group=11-20'})",0.2517176764522174,0.26046221111805123,0.08806995627732667,0.3498759305210918,1.343288644518628,1.0,0.022507013691083905,1.1375333164863564,0.34152665790501874,0.20765832106038293,0.1209048688887398,0.34400271346198474
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40'})","frozenset({'Churned=1', 'Region=East'})",0.34915677701436604,0.1773891317926296,0.08307307932542161,0.23792486583184258,1.3412595429464083,1.0,0.021136461791330448,1.079435388093709,0.39092693345648183,0.1873239436619718,0.07358975717295366,0.3531173624933861
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d', 'Tickets_group=1-2'})","frozenset({'Churned=1', 'Spend_group=20-40'})",0.12554653341661462,0.4971892567145534,0.08369768894440974,0.6666666666666666,1.3408710217755444,1.0,0.021277301311914278,1.5084322298563397,0.29071428571428565,0.15527230590961763,0.33706004140786744,0.4175041876046901
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40', 'Gender=Male'})","frozenset({'Churned=1', 'Discount_group=11-20'})",0.1736414740787008,0.4778263585259213,0.11118051217988757,0.6402877697841727,1.3400009404241313,1.0,0.028210038931788806,1.451642723297939,0.3070481625858833,0.20578034682080923,0.31112526246945027,0.4364837541731321
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Gender=Female', 'Payment_Method=PayPal'})",0.4853216739537789,0.12492192379762648,0.08119925046845722,0.16731016731016732,1.3393178893178894,1.0,0.020571933297466725,1.050905201250764,0.49225168035847655,0.15348288075560804,0.048439384627821463,0.4086550836550837
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d'})","frozenset({'Churned=1', 'Payment_Method=Credit Card'})",0.24234853216739538,0.25421611492816987,0.08244846970643348,0.3402061855670103,1.338255781554751,1.0,0.02083956740029362,1.1303287008119927,0.33360813410277557,0.1990950226244344,0.11530159388005323,0.33226525494566733
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d'})","frozenset({'Churned=1', 'Gender=Female'})",0.24234853216739538,0.3928794503435353,0.127420362273579,0.5257731958762886,1.3382557815547504,1.0,0.03220660416409013,1.2802324634060231,0.33360813410277546,0.25092250922509224,0.21889185863985394,0.42504876010030646
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Spend_group=20-40', 'Subscription_group=<=12m'})",0.4853216739537789,0.16926920674578388,0.1099312929419113,0.2265122265122265,1.3381773972179876,1.0,0.02778127817521918,1.0740063666531212,0.4910152802294791,0.20183486238532106,0.06890682304216138,0.43797936048858555
"frozenset({'Satisfaction_group=1-2 low', 'Tickets_group=1-2'})","frozenset({'Churned=1', 'Discount_group=1-10'})",0.2717051842598376,0.2767020612117427,0.10056214865708932,0.37011494252873567,1.3375937313510289,1.0,0.025380764130475922,1.1483014721638392,0.34654762792580684,0.22454672245467225,0.1291485518035456,0.36677304688513535
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20'})","frozenset({'Churned=1', 'Tickets_group=1-2'})",0.3173016864459713,0.40349781386633354,0.1711430356027483,0.5393700787401575,1.3367360620170157,1.0,0.043112498785698034,1.2949705579312076,0.36899045685550375,0.3113636363636364,0.2277816712701489,0.4817593427756515
"frozenset({'Spend_group=20-40', 'Tickets_group=1-2'})","frozenset({'Churned=1', 'Satisfaction_group=1-2 low', 'Gender=Male'})",0.3141786383510306,0.23360399750156152,0.09806371018113678,0.3121272365805169,1.3361382507096458,1.0,0.024670324332738636,1.1141537261754755,0.3668221317276345,0.21805555555555556,0.1024577879098676,0.3659566664186007
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Female'})","frozenset({'Spend_group=20-40', 'Discount_group=11-20', 'Churned=1'})",0.2517176764522174,0.29356652092442226,0.09868831980012492,0.3920595533498759,1.3355049891769177,1.0,0.024792437268868095,1.16201098803044,0.33572832357726995,0.220979020979021,0.13942293979942644,0.36411488305791667
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Payment_Method=PayPal'})",0.4853216739537789,0.24422236102435976,0.1580262336039975,0.3256113256113256,1.3332576273752745,1.0,0.039499828534711096,1.120685544816932,0.485657546337158,0.27650273224043714,0.10768903496176224,0.48633507457036873
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Male', 'Tickets_group=1-2'})","frozenset({'Churned=1', 'Discount_group=11-20'})",0.13741411617738913,0.4778263585259213,0.08744534665833854,0.6363636363636364,1.3317884729649434,1.0,0.021785259915238803,1.4359775140537165,0.28881762697838015,0.16568047337278108,0.3036102653327533,0.4096850861556744
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Discount_group=11-20', 'Payment_Method=Credit Card'})",0.4853216739537789,0.16239850093691444,0.10493441599000625,0.2162162162162162,1.3313929313929311,1.0,0.0261189036677186,1.068663981563247,0.4836165048543688,0.19332566168009208,0.06425217163472194,0.43118503118503115
frozenset({'Satisfaction_group=1-2 low'}),"frozenset({'Churned=1', 'Gender=Male'})",0.4853216739537789,0.36164896939412866,0.23360399750156152,0.48133848133848134,1.3309549371725538,1.0,0.05808791429154406,1.2307661309696327,0.4831362597995951,0.38085539714867617,0.18749795364276775,0.5636398797020559
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20'})","frozenset({'Churned=1', 'Spend_group=20-40'})",0.3173016864459713,0.4971892567145534,0.2098688319800125,0.6614173228346456,1.3303129822340045,1.0,0.05210984234166574,1.4850456836570165,0.36369973423953283,0.3471074380165289,0.3266200420599598,0.5417639377992324
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Female'})","frozenset({'Churned=1', 'Discount_group=11-20'})",0.2517176764522174,0.4778263585259213,0.1599000624609619,0.6352357320099254,1.329427982938419,1.0,0.03962272174519281,1.431537262000365,0.33115413710350566,0.2807017543859649,0.3014502475453237,0.48493812744287124
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40'})","frozenset({'Churned=1', 'Activity_group=181-365d', 'Gender=Male'})",0.34915677701436604,0.19113054341036853,0.0886945658963148,0.25402504472271914,1.3290656751669063,1.0,0.02196004137014615,1.0843118135098417,0.3804168581546861,0.19640387275242044,0.07775605915140797,0.35903866615220925
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Female'})","frozenset({'Churned=1', 'Spend_group=20-40', 'Tickets_group=1-2'})",0.2517176764522174,0.25421611492816987,0.08494690818238601,0.3374689826302729,1.327488553295005,1.0,0.02095621841595724,1.1256588227863202,0.32968550525385454,0.20178041543026712,0.11163135778146313,0.33581065839130353
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Female'})","frozenset({'Churned=1', 'Activity_group=181-365d', 'Spend_group=20-40'})",0.2517176764522174,0.2617114303560275,0.08744534665833854,0.34739454094292804,1.3273953700468442,1.0,0.021567953508132995,1.131293891887912,0.32961483424755544,0.20527859237536658,0.11605639598107255,0.3407617096122755
frozenset({'Satisfaction_group=1-2 low'}),frozenset({'Churned=1'}),0.4853216739537789,0.7545284197376639,0.4853216739537789,1.0,1.3253311258278146,1.0,0.11913267824099633,inf,0.47694174757281554,0.6432119205298015,1.0,0.8216059602649006
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40'})",frozenset({'Churned=1'}),0.34915677701436604,0.7545284197376639,0.34915677701436604,1.0,1.3253311258278146,1.0,0.08570806581302054,inf,0.3771593090211133,0.4627483443708609,1.0,0.7313741721854305
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20'})",frozenset({'Churned=1'}),0.3173016864459713,0.7545284197376639,0.3173016864459713,1.0,1.3253311258278146,1.0,0.07788854639179682,inf,0.35956084172003655,0.4205298013245033,1.0,0.7102649006622517
"frozenset({'Satisfaction_group=1-2 low', 'Tickets_group=1-2'})",frozenset({'Churned=1'}),0.2717051842598376,0.7545284197376639,0.2717051842598376,1.0,1.3253311258278146,1.0,0.06669590094573152,inf,0.33704974271012006,0.36009933774834435,1.0,0.6800496688741722
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Female'})",frozenset({'Churned=1'}),0.2517176764522174,0.7545284197376639,0.2517176764522174,1.0,1.3253311258278146,1.0,0.061789535818689206,inf,0.3280467445742904,0.33360927152317876,1.0,0.6668046357615894
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d'})",frozenset({'Churned=1'}),0.24234853216739538,0.7545284197376639,0.24234853216739538,1.0,1.3253311258278146,1.0,0.05948967716538814,inf,0.32399010717230015,0.3211920529801325,1.0,0.6605960264900662
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Male'})",frozenset({'Churned=1'}),0.23360399750156152,0.7545284197376639,0.23360399750156152,1.0,1.3253311258278146,1.0,0.05734314242230712,inf,0.3202933985330074,0.30960264900662254,1.0,0.6548013245033113
"frozenset({'Discount_group=11-20', 'Spend_group=20-40', 'Satisfaction_group=1-2 low'})",frozenset({'Churned=1'}),0.2098688319800125,0.7545284197376639,0.2098688319800125,1.0,1.3253311258278146,1.0,0.05151683383394437,inf,0.3106719367588934,0.27814569536423844,1.0,0.6390728476821192
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40', 'Tickets_group=1-2'})",frozenset({'Churned=1'}),0.1830106183635228,0.7545284197376639,0.1830106183635228,1.0,1.3253311258278146,1.0,0.044923905694481236,inf,0.30045871559633025,0.2425496688741722,1.0,0.6212748344370861
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d', 'Spend_group=20-40'})",frozenset({'Churned=1'}),0.17613991255465333,0.7545284197376639,0.17613991255465333,1.0,1.3253311258278146,1.0,0.04323734268206045,inf,0.2979529946929493,0.23344370860927152,1.0,0.6167218543046358
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40', 'Gender=Female'})",frozenset({'Churned=1'}),0.1755153029356652,0.7545284197376639,0.1755153029356652,1.0,1.3253311258278146,1.0,0.04308401877184037,inf,0.2977272727272728,0.2326158940397351,1.0,0.6163079470198676
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=20-40', 'Gender=Male'})",frozenset({'Churned=1'}),0.1736414740787008,0.7545284197376639,0.1736414740787008,1.0,1.3253311258278146,1.0,0.04262404704118014,inf,0.2970521541950113,0.23013245033112584,1.0,0.615066225165563
"frozenset({'Satisfaction_group=1-2 low', 'Payment_Method=Debit Card'})",frozenset({'Churned=1'}),0.1711430356027483,0.7545284197376639,0.1711430356027483,1.0,1.3253311258278146,1.0,0.04201075140029986,inf,0.29615674453654867,0.22682119205298018,1.0,0.6134105960264901
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20', 'Tickets_group=1-2'})",frozenset({'Churned=1'}),0.1711430356027483,0.7545284197376639,0.1711430356027483,1.0,1.3253311258278146,1.0,0.04201075140029986,inf,0.29615674453654867,0.22682119205298018,1.0,0.6134105960264901
"frozenset({'Satisfaction_group=1-2 low', 'Subscription_group=37m+'})",frozenset({'Churned=1'}),0.16926920674578388,0.7545284197376639,0.16926920674578388,1.0,1.3253311258278146,1.0,0.04155077966963966,inf,0.2954887218045114,0.2243377483443709,1.0,0.6121688741721855
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=1-10'})",frozenset({'Churned=1'}),0.1680199875078076,0.7545284197376639,0.1680199875078076,1.0,1.3253311258278146,1.0,0.041244131849199506,inf,0.29504504504504514,0.22268211920529804,1.0,0.611341059602649
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d', 'Discount_group=11-20'})",frozenset({'Churned=1'}),0.16364772017489068,0.7545284197376639,0.16364772017489068,1.0,1.3253311258278146,1.0,0.040170864477658996,inf,0.2935026138909635,0.21688741721854304,1.0,0.6084437086092715
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20', 'Gender=Female'})",frozenset({'Churned=1'}),0.1599000624609619,0.7545284197376639,0.1599000624609619,1.0,1.3253311258278146,1.0,0.03925092101633855,inf,0.2921933085501858,0.2119205298013245,1.0,0.6059602649006622
"frozenset({'Satisfaction_group=1-2 low', 'Payment_Method=PayPal'})",frozenset({'Churned=1'}),0.1580262336039975,0.7545284197376639,0.1580262336039975,1.0,1.3253311258278146,1.0,0.03879094928567835,inf,0.2915430267062315,0.20943708609271525,1.0,0.6047185430463576
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=11-20', 'Gender=Male'})",frozenset({'Churned=1'}),0.15740162398500937,0.7545284197376639,0.15740162398500937,1.0,1.3253311258278146,1.0,0.03863762537545827,inf,0.29132690882134915,0.20860927152317882,1.0,0.6043046357615894
"frozenset({'Satisfaction_group=1-2 low', 'Payment_Method=Credit Card'})",frozenset({'Churned=1'}),0.1561524047470331,0.7545284197376639,0.1561524047470331,1.0,1.3253311258278146,1.0,0.03833097755501812,inf,0.2908956328645448,0.20695364238410596,1.0,0.6034768211920529
"frozenset({'Satisfaction_group=1-2 low', 'Age_group=46-60'})",frozenset({'Churned=1'}),0.15427857589006871,0.7545284197376639,0.15427857589006871,1.0,1.3253311258278146,1.0,0.037871005824357915,inf,0.2902511078286559,0.20447019867549668,1.0,0.6022350993377483
"frozenset({'Satisfaction_group=1-2 low', 'Tickets_group=3-5'})",frozenset({'Churned=1'}),0.1405371642723298,0.7545284197376639,0.1405371642723298,1.0,1.3253311258278146,1.0,0.03449787979951631,inf,0.2856104651162791,0.18625827814569537,1.0,0.5931291390728477
"frozenset({'Satisfaction_group=1-2 low', 'Discount_group=1-10', 'Spend_group=20-40'})",frozenset({'Churned=1'}),0.13928794503435352,0.7545284197376639,0.13928794503435352,1.0,1.3253311258278146,1.0,0.03419123197907617,inf,0.2851959361393324,0.18460264900662252,1.0,0.5923013245033113
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Male', 'Tickets_group=1-2'})",frozenset({'Churned=1'}),0.13741411617738913,0.7545284197376639,0.13741411617738913,1.0,1.3253311258278146,1.0,0.033731260248415953,inf,0.2845763939174512,0.1821192052980133,1.0,0.5910596026490066
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=40-60'})",frozenset({'Churned=1'}),0.13616489693941286,0.7545284197376639,0.13616489693941286,1.0,1.3253311258278146,1.0,0.0334246124279758,inf,0.2841648590021692,0.18046357615894043,1.0,0.5902317880794702
"frozenset({'Satisfaction_group=1-2 low', 'Age_group=31-45'})",frozenset({'Churned=1'}),0.13491567770143661,0.7545284197376639,0.13491567770143661,1.0,1.3253311258278146,1.0,0.03311796460753566,inf,0.2837545126353791,0.17880794701986757,1.0,0.5894039735099338
"frozenset({'Satisfaction_group=1-2 low', 'Gender=Female', 'Tickets_group=1-2'})",frozenset({'Churned=1'}),0.13429106808244848,0.7545284197376639,0.13429106808244848,1.0,1.3253311258278146,1.0,0.032964640697315584,inf,0.28354978354978355,0.17798013245033115,1.0,0.5889900662251656
"frozenset({'Satisfaction_group=1-2 low', 'Region=North'})",frozenset({'Churned=1'}),0.1311680199875078,0.7545284197376639,0.1311680199875078,1.0,1.3253311258278146,1.0,0.032198021146215214,inf,0.2825305535585909,0.173841059602649,1.0,0.5869205298013245
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d', 'Gender=Female'})",frozenset({'Churned=1'}),0.127420362273579,0.7545284197376639,0.127420362273579,1.0,1.3253311258278146,1.0,0.03127807768489478,inf,0.2813171080887616,0.16887417218543047,1.0,0.5844370860927153
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=181-365d', 'Tickets_group=1-2'})",frozenset({'Churned=1'}),0.12554653341661462,0.7545284197376639,0.12554653341661462,1.0,1.3253311258278146,1.0,0.03081810595423458,inf,0.2807142857142858,0.1663907284768212,1.0,0.5831953642384106
"frozenset({'Satisfaction_group=1-2 low', 'Region=South'})",frozenset({'Churned=1'}),0.12367270455965022,0.7545284197376639,0.12367270455965022,1.0,1.3253311258278146,1.0,0.03035813422357435,inf,0.28011404133998574,0.16390728476821192,1.0,0.581953642384106
"frozenset({'Satisfaction_group=1-2 low', 'Spend_group=40-60', 'Subscription_group=37m+'})",frozenset({'Churned=1'}),0.11992504684572143,0.7545284197376639,0.11992504684572143,1.0,1.3253311258278146,1.0,0.029438190762253916,inf,0.2789212207239177,0.15894039735099338,1.0,0.5794701986754967
"frozenset({'Satisfaction_group=1-2 low', 'Activity_group=91-180d'})",frozenset({'Churned=1'}),0.11867582760774516,0.7545284197376639,0.11867582760774516,1.0,1.3253311258278146,1.0,0.029131542941813776,inf,0.2785258681785968,0.15728476821192053,1.0,0.5786423841059603
"frozenset({'Age_group=<=30', 'Satisfaction_group=1-2 low'})",frozenset({'Churned=1'}),0.11867582760774516,0.7545284197376639,0.11867582760774516,1.0,1.3253311258278146,1.0,0.029131542941813776,inf,0.2785258681785968,0.15728476821192053,1.0,0.5786423841059603
"frozenset({'Satisfaction_group=1-2 low', 'Region=West'})",frozenset({'Churned=1'}),0.11867582760774516,0.7545284197376639,0.11867582760774516,1.0,1.3253311258278146,1.0,0.029131542941813776,inf,0.2785258681785968,0.15728476821192053,1.0,0.5786423841059603
