support,itemsets,length
0.10680824484697064,"frozenset({'Activity_group=181-365d', 'Payment_Method=Credit Card', 'Spend_group=20-40'})",3
0.1061836352279825,"frozenset({'Gender=Male', 'Payment_Method=Credit Card', 'Spend_group=20-40'})",3
0.10555902560899438,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Spend_group=20-40', 'Tickets_group=3-5'})",4
0.10555902560899438,"frozenset({'Spend_group=20-40', 'Subscription_group=13-24m', 'Tickets_group=1-2'})",3
0.10493441599000625,"frozenset({'Gender=Female', 'Churned=1', 'Subscription_group=37m+', 'Spend_group=40-60'})",4
0.10493441599000625,"frozenset({'Activity_group=91-180d', 'Churned=1', 'Tickets_group=1-2'})",3
0.10493441599000625,"frozenset({'Region=North', 'Churned=1', 'Tickets_group=1-2'})",3
0.10493441599000625,"frozenset({'Region=North', 'Discount_group=1-10'})",2
0.10430980637101811,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Spend_group=20-40', 'Discount_group=1-10'})",4
0.10430980637101811,"frozenset({'Payment_Method=Credit Card', 'Churned=1', 'Spend_group=20-40', 'Discount_group=11-20'})",4
0.10430980637101811,"frozenset({'Churned=1', 'Subscription_group=37m+', 'Discount_group=1-10'})",3
0.10430980637101811,"frozenset({'Payment_Method=PayPal', 'Discount_group=11-20', 'Tickets_group=1-2'})",3
0.10430980637101811,"frozenset({'Gender=Male', 'Subscription_group=37m+', 'Spend_group=40-60'})",3
0.10430980637101811,"frozenset({'Payment_Method=PayPal', 'Spend_group=20-40', 'Tickets_group=1-2'})",3
0.10368519675202999,"frozenset({'Gender=Female', 'Payment_Method=Credit Card', 'Spend_group=20-40'})",3
0.10306058713304185,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Churned=1', 'Spend_group=40-60'})",4
0.10306058713304185,"frozenset({'Churned=1', 'Region=South', 'Tickets_group=1-2'})",3
0.10306058713304185,"frozenset({'Subscription_group=37m+', 'Payment_Method=Debit Card'})",2
0.10243597751405371,"frozenset({'Discount_group=11-20', 'Activity_group=31-90d'})",2
0.10181136789506559,"frozenset({'Activity_group=181-365d', 'Gender=Female', 'Spend_group=40-60'})",3
0.10181136789506559,"frozenset({'Activity_group=181-365d', 'Spend_group=20-40', 'Payment_Method=Debit Card'})",3
0.10181136789506559,"frozenset({'Activity_group=181-365d', 'Spend_group=40-60', 'Tickets_group=1-2'})",3
0.10181136789506559,"frozenset({'Gender=Female', 'Spend_group=20-40', 'Payment_Method=Debit Card'})",3
0.10181136789506559,"frozenset({'Region=North', 'Spend_group=40-60'})",2
0.10181136789506559,"frozenset({'Tickets_group=3-5', 'Spend_group=40-60'})",2
0.10118675827607745,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Churned=1', 'Tickets_group=3-5'})",4
0.10118675827607745,"frozenset({'Activity_group=181-365d', 'Region=West', 'Churned=1'})",3
0.10118675827607745,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Tickets_group=3-5'})",3
0.10118675827607745,"frozenset({'Gender=Male', 'Spend_group=20-40', 'Payment_Method=PayPal'})",3
0.10118675827607745,"frozenset({'Gender=Male', 'Spend_group=40-60', 'Tickets_group=1-2'})",3
0.10118675827607745,"frozenset({'Spend_group=20-40', 'Activity_group=31-90d'})",2
0.10056214865708932,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Subscription_group=37m+', 'Spend_group=40-60'})",4
0.10056214865708932,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Churned=1', 'Spend_group=40-60'})",4
0.10056214865708932,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Region=North'})",3
0.10056214865708932,"frozenset({'Activity_group=181-365d', 'Discount_group=1-10', 'Tickets_group=1-2'})",3
0.10056214865708932,"frozenset({'Gender=Female', 'Payment_Method=Credit Card', 'Discount_group=11-20'})",3
0.10056214865708932,"frozenset({'Gender=Female', 'Payment_Method=Credit Card', 'Tickets_group=1-2'})",3
0.10056214865708932,"frozenset({'Spend_group=40-60', 'Activity_group=91-180d'})",2
0.10056214865708932,"frozenset({'Tickets_group=3-5', 'Subscription_group=37m+'})",2
0.09993753903810118,"frozenset({'Discount_group=11-20', 'Churned=1', 'Spend_group=40-60', 'Tickets_group=1-2'})",4
0.09993753903810118,"frozenset({'Discount_group=1-10', 'Activity_group=91-180d'})",2
0.09993753903810118,"frozenset({'Payment_Method=Credit Card', 'Tickets_group=3-5'})",2
0.09931292941911306,"frozenset({'Activity_group=181-365d', 'Spend_group=20-40', 'Payment_Method=PayPal'})",3
0.09931292941911306,"frozenset({'Gender=Female', 'Region=West', 'Churned=1'})",3
0.09931292941911306,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Payment_Method=Debit Card'})",3
0.09931292941911306,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Payment_Method=PayPal'})",3
0.09931292941911306,"frozenset({'Gender=Female', 'Spend_group=20-40', 'Payment_Method=PayPal'})",3
0.09931292941911306,"frozenset({'Discount_group=1-10', 'Region=South'})",2
0.09868831980012492,"frozenset({'Activity_group=181-365d', 'Discount_group=1-10', 'Gender=Female'})",3
0.09868831980012492,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Payment_Method=Debit Card'})",3
0.09868831980012492,"frozenset({'Churned=1', 'Region=East', 'Tickets_group=1-2'})",3
0.09806371018113678,"frozenset({'Discount_group=11-20', 'Churned=1', 'Spend_group=20-40', 'Subscription_group=13-24m'})",4
0.09806371018113678,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Payment_Method=PayPal'})",3
0.09806371018113678,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Payment_Method=Debit Card'})",3
0.09806371018113678,"frozenset({'Gender=Female', 'Spend_group=20-40', 'Subscription_group=13-24m'})",3
0.09806371018113678,"frozenset({'Region=West', 'Spend_group=40-60'})",2
0.09743910056214866,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Payment_Method=PayPal'})",3
0.09743910056214866,"frozenset({'Churned=1', 'Discount_group=1-10', 'Payment_Method=Debit Card'})",3
0.09743910056214866,"frozenset({'Gender=Male', 'Payment_Method=Credit Card', 'Tickets_group=1-2'})",3
0.09681449094316052,"frozenset({'Gender=Female', 'Churned=1', 'Region=South'})",3
0.09681449094316052,"frozenset({'Region=West', 'Churned=1', 'Tickets_group=1-2'})",3
0.09681449094316052,"frozenset({'Region=East', 'Spend_group=40-60'})",2
0.09681449094316052,"frozenset({'Region=South', 'Spend_group=40-60'})",2
0.09618988132417239,"frozenset({'Payment_Method=PayPal', 'Discount_group=11-20', 'Churned=1', 'Spend_group=20-40'})",4
0.09618988132417239,"frozenset({'Region=West', 'Discount_group=1-10'})",2
0.09494066208619613,"frozenset({'Gender=Female', 'Churned=1', 'Activity_group=91-180d'})",3
0.09494066208619613,"frozenset({'Region=East', 'Discount_group=1-10'})",2
0.09431605246720799,"frozenset({'Gender=Male', 'Churned=1', 'Spend_group=20-40', 'Discount_group=1-10'})",4
0.09431605246720799,"frozenset({'Payment_Method=Credit Card', 'Churned=1', 'Spend_group=20-40', 'Tickets_group=1-2'})",4
0.09431605246720799,"frozenset({'Churned=1', 'Subscription_group=13-24m', 'Tickets_group=1-2'})",3
0.09431605246720799,"frozenset({'Gender=Male', 'Spend_group=20-40', 'Payment_Method=Debit Card'})",3
0.09369144284821987,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Region=East'})",3
0.09369144284821987,"frozenset({'Churned=1', 'Tickets_group=3-5', 'Payment_Method=Debit Card'})",3
0.09369144284821987,"frozenset({'Gender=Male', 'Spend_group=20-40', 'Subscription_group=13-24m'})",3
0.09369144284821987,"frozenset({'Payment_Method=Credit Card', 'Activity_group=91-180d'})",2
0.09306683322923173,"frozenset({'Discount_group=11-20', 'Churned=1', 'Spend_group=20-40', 'Payment_Method=Debit Card'})",4
0.09306683322923173,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Subscription_group=<=12m'})",3
0.09306683322923173,"frozenset({'Activity_group=181-365d', 'Spend_group=20-40', 'Subscription_group=13-24m'})",3
0.09306683322923173,"frozenset({'Gender=Male', 'Activity_group=31-90d'})",2
0.09306683322923173,"frozenset({'Activity_group=31-90d', 'Tickets_group=1-2'})",2
0.09306683322923173,"frozenset({'Payment_Method=PayPal', 'Subscription_group=37m+'})",2
0.0924422236102436,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Gender=Male', 'Tickets_group=1-2'})",4
0.0924422236102436,"frozenset({'Activity_group=181-365d', 'Payment_Method=Credit Card', 'Churned=1', 'Spend_group=20-40'})",4
0.0924422236102436,"frozenset({'Activity_group=181-365d', 'Payment_Method=Credit Card', 'Tickets_group=1-2'})",3
0.0924422236102436,"frozenset({'Discount_group=11-20', 'Payment_Method=Debit Card', 'Tickets_group=1-2'})",3
0.09181761399125546,"frozenset({'Gender=Female', 'Churned=1', 'Spend_group=20-40', 'Tickets_group=3-5'})",4
0.09181761399125546,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Spend_group=20-40', 'Tickets_group=1-2'})",4
0.09181761399125546,"frozenset({'Payment_Method=Credit Card', 'Churned=1', 'Discount_group=1-10'})",3
0.09181761399125546,"frozenset({'Gender=Male', 'Churned=1', 'Region=South'})",3
0.09181761399125546,"frozenset({'Gender=Male', 'Region=West', 'Churned=1'})",3
0.09181761399125546,"frozenset({'Region=North', 'Discount_group=11-20', 'Spend_group=20-40'})",3
0.09119300437226734,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Spend_group=20-40', 'Subscription_group=<=12m'})",4
0.09119300437226734,"frozenset({'Payment_Method=PayPal', 'Region=North'})",2
0.0905683947532792,"frozenset({'Subscription_group=<=12m', 'Churned=1', 'Tickets_group=1-2'})",3
0.0905683947532792,"frozenset({'Subscription_group=37m+', 'Discount_group=1-10', 'Spend_group=40-60'})",3
0.08994378513429106,"frozenset({'Activity_group=181-365d', 'Payment_Method=Credit Card', 'Churned=1', 'Discount_group=11-20'})",4
0.08994378513429106,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Spend_group=20-40', 'Payment_Method=Debit Card'})",4
0.08994378513429106,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Gender=Male', 'Spend_group=20-40'})",4
0.08994378513429106,"frozenset({'Gender=Male', 'Churned=1', 'Region=East'})",3
0.08994378513429106,"frozenset({'Gender=Male', 'Churned=1', 'Subscription_group=<=12m'})",3
0.08994378513429106,"frozenset({'Churned=1', 'Subscription_group=37m+', 'Payment_Method=Debit Card'})",3
0.08994378513429106,"frozenset({'Discount_group=11-20', 'Payment_Method=Debit Card', 'Spend_group=40-60'})",3
0.08994378513429106,"frozenset({'Gender=Female', 'Payment_Method=PayPal', 'Tickets_group=1-2'})",3
0.08994378513429106,"frozenset({'Gender=Male', 'Payment_Method=PayPal', 'Tickets_group=1-2'})",3
0.08994378513429106,"frozenset({'Payment_Method=Credit Card', 'Subscription_group=37m+'})",2
0.08931917551530294,"frozenset({'Gender=Female', 'Churned=1', 'Spend_group=40-60', 'Tickets_group=1-2'})",4
0.08931917551530294,"frozenset({'Gender=Male', 'Churned=1', 'Spend_group=20-40', 'Subscription_group=<=12m'})",4
0.08931917551530294,"frozenset({'Subscription_group=<=12m', 'Churned=1', 'Spend_group=20-40', 'Tickets_group=1-2'})",4
0.08931917551530294,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Subscription_group=13-24m'})",3
0.08931917551530294,"frozenset({'Activity_group=181-365d', 'Payment_Method=Credit Card', 'Gender=Female'})",3
0.08931917551530294,"frozenset({'Gender=Female', 'Churned=1', 'Subscription_group=25-36m'})",3
0.08931917551530294,"frozenset({'Subscription_group=<=12m', 'Spend_group=20-40', 'Discount_group=1-10'})",3
0.08931917551530294,"frozenset({'Subscription_group=<=12m', 'Discount_group=1-10'})",2
0.0886945658963148,"frozenset({'Gender=Female', 'Churned=1', 'Spend_group=20-40', 'Payment_Method=Debit Card'})",4
0.0886945658963148,"frozenset({'Gender=Male', 'Churned=1', 'Spend_group=20-40', 'Tickets_group=3-5'})",4
0.0886945658963148,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Subscription_group=25-36m'})",3
0.0886945658963148,"frozenset({'Churned=1', 'Payment_Method=Debit Card', 'Spend_group=40-60'})",3
0.0886945658963148,"frozenset({'Spend_group=20-40', 'Discount_group=1-10', 'Payment_Method=Debit Card'})",3
0.0886945658963148,"frozenset({'Spend_group=20-40', 'Payment_Method=Debit Card', 'Tickets_group=1-2'})",3
0.0886945658963148,"frozenset({'Churned=1', 'Tickets_group=0'})",2
0.0886945658963148,"frozenset({'Payment_Method=Credit Card', 'Region=East'})",2
0.0886945658963148,"frozenset({'Region=North', 'Tickets_group=3-5'})",2
0.08806995627732667,"frozenset({'Activity_group=91-180d', 'Spend_group=20-40', 'Tickets_group=1-2'})",3
0.08806995627732667,"frozenset({'Gender=Male', 'Churned=1', 'Region=North'})",3
0.08806995627732667,"frozenset({'Activity_group=181-365d', 'Churned=0'})",2
0.08806995627732667,"frozenset({'Payment_Method=Credit Card', 'Churned=0'})",2
0.08806995627732667,"frozenset({'Subscription_group=25-36m', 'Discount_group=1-10'})",2
0.08744534665833854,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Churned=1', 'Payment_Method=Debit Card'})",4
0.08744534665833854,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Churned=1', 'Tickets_group=3-5'})",4
0.08744534665833854,"frozenset({'Activity_group=181-365d', 'Gender=Male', 'Discount_group=1-10'})",3
0.08744534665833854,"frozenset({'Activity_group=181-365d', 'Tickets_group=3-5', 'Gender=Female'})",3
0.08744534665833854,"frozenset({'Payment_Method=PayPal', 'Churned=1', 'Discount_group=1-10'})",3
0.08744534665833854,"frozenset({'Gender=Female', 'Churned=1', 'Region=East'})",3
0.08744534665833854,"frozenset({'Gender=Female', 'Churned=1', 'Subscription_group=13-24m'})",3
0.08744534665833854,"frozenset({'Payment_Method=Credit Card', 'Subscription_group=13-24m'})",2
0.08744534665833854,"frozenset({'Payment_Method=Credit Card', 'Subscription_group=25-36m'})",2
0.08744534665833854,frozenset({'Activity_group=<=30d'}),1
0.0868207370393504,"frozenset({'Gender=Female', 'Churned=1', 'Discount_group=1-10', 'Tickets_group=1-2'})",4
0.0868207370393504,"frozenset({'Payment_Method=Credit Card', 'Churned=1', 'Discount_group=11-20', 'Tickets_group=1-2'})",4
0.0868207370393504,"frozenset({'Payment_Method=Credit Card', 'Churned=1', 'Spend_group=40-60'})",3
0.0868207370393504,"frozenset({'Region=North', 'Payment_Method=Credit Card'})",2
0.0868207370393504,"frozenset({'Payment_Method=PayPal', 'Subscription_group=<=12m'})",2
0.08619612742036227,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Spend_group=20-40', 'Gender=Female'})",4
0.08619612742036227,"frozenset({'Churned=1', 'Spend_group=20-40', 'Subscription_group=13-24m', 'Tickets_group=1-2'})",4
0.08619612742036227,"frozenset({'Activity_group=181-365d', 'Payment_Method=PayPal', 'Gender=Female'})",3
0.08619612742036227,"frozenset({'Payment_Method=Credit Card', 'Spend_group=20-40', 'Discount_group=1-10'})",3
0.08619612742036227,"frozenset({'Payment_Method=Credit Card', 'Discount_group=11-20', 'Spend_group=40-60'})",3
0.08619612742036227,"frozenset({'Subscription_group=13-24m', 'Discount_group=1-10'})",2
0.08557151780137415,"frozenset({'Churned=1', 'Subscription_group=25-36m', 'Tickets_group=1-2'})",3
0.08557151780137415,"frozenset({'Payment_Method=Credit Card', 'Discount_group=1-10', 'Tickets_group=1-2'})",3
0.08557151780137415,"frozenset({'Payment_Method=PayPal', 'Spend_group=20-40', 'Discount_group=1-10'})",3
0.08557151780137415,"frozenset({'Spend_group=20-40', 'Discount_group=1-10', 'Tickets_group=3-5'})",3
0.08557151780137415,"frozenset({'Region=East', 'Discount_group=11-20', 'Spend_group=20-40'})",3
0.08557151780137415,"frozenset({'Gender=Female', 'Spend_group=20-40', 'Region=North'})",3
0.08557151780137415,"frozenset({'Payment_Method=PayPal', 'Churned=0'})",2
0.08557151780137415,"frozenset({'Payment_Method=Credit Card', 'Region=South'})",2
0.08557151780137415,"frozenset({'Payment_Method=PayPal', 'Region=West'})",2
0.08494690818238601,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Churned=1', 'Payment_Method=Debit Card'})",4
0.08494690818238601,"frozenset({'Gender=Male', 'Payment_Method=Credit Card', 'Churned=1', 'Spend_group=20-40'})",4
0.08494690818238601,"frozenset({'Activity_group=181-365d', 'Gender=Male', 'Tickets_group=3-5'})",3
0.08494690818238601,"frozenset({'Region=West', 'Spend_group=20-40', 'Discount_group=11-20'})",3
0.08494690818238601,"frozenset({'Payment_Method=PayPal', 'Subscription_group=<=12m', 'Spend_group=20-40'})",3
0.08494690818238601,"frozenset({'Payment_Method=Debit Card', 'Region=South'})",2
0.08432229856339787,"frozenset({'Payment_Method=PayPal', 'Churned=1', 'Spend_group=20-40', 'Tickets_group=1-2'})",4
0.08432229856339787,"frozenset({'Discount_group=11-20', 'Spend_group=20-40', 'Activity_group=91-180d'})",3
0.08432229856339787,"frozenset({'Discount_group=1-10', 'Spend_group=40-60', 'Tickets_group=1-2'})",3
0.08432229856339787,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Region=East'})",3
0.08432229856339787,"frozenset({'Discount_group=11-20', 'Subscription_group=13-24m', 'Tickets_group=1-2'})",3
0.08369768894440974,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Churned=1', 'Spend_group=40-60'})",4
0.08369768894440974,"frozenset({'Payment_Method=PayPal', 'Discount_group=11-20', 'Churned=1', 'Tickets_group=1-2'})",4
0.08369768894440974,"frozenset({'Gender=Male', 'Churned=1', 'Spend_group=20-40', 'Payment_Method=PayPal'})",4
0.08369768894440974,"frozenset({'Activity_group=91-180d', 'Discount_group=11-20', 'Tickets_group=1-2'})",3
0.08369768894440974,"frozenset({'Discount_group=11-20', 'Spend_group=20-40', 'Region=South'})",3
0.08369768894440974,"frozenset({'Gender=Female', 'Subscription_group=37m+', 'Tickets_group=1-2'})",3
0.08307307932542161,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Churned=1', 'Payment_Method=PayPal'})",4
0.08307307932542161,"frozenset({'Gender=Male', 'Churned=1', 'Subscription_group=37m+', 'Spend_group=40-60'})",4
0.08307307932542161,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Subscription_group=37m+'})",3
0.08307307932542161,"frozenset({'Gender=Female', 'Payment_Method=Debit Card', 'Tickets_group=1-2'})",3
0.08307307932542161,"frozenset({'Spend_group=20-40', 'Payment_Method=Debit Card', 'Tickets_group=3-5'})",3
0.08307307932542161,"frozenset({'Subscription_group=37m+', 'Payment_Method=Debit Card', 'Spend_group=40-60'})",3
0.08307307932542161,"frozenset({'Payment_Method=Debit Card', 'Activity_group=91-180d'})",2
0.08307307932542161,"frozenset({'Region=West', 'Tickets_group=3-5'})",2
0.08244846970643348,"frozenset({'Gender=Male', 'Payment_Method=Credit Card', 'Churned=1', 'Discount_group=11-20'})",4
0.08244846970643348,"frozenset({'Gender=Female', 'Payment_Method=Credit Card', 'Churned=1', 'Spend_group=20-40'})",4
0.08244846970643348,"frozenset({'Activity_group=181-365d', 'Discount_group=11-20', 'Subscription_group=37m+'})",3
0.08244846970643348,"frozenset({'Activity_group=181-365d', 'Subscription_group=37m+', 'Gender=Female'})",3
0.08244846970643348,"frozenset({'Gender=Female', 'Discount_group=11-20', 'Region=North'})",3
0.08244846970643348,"frozenset({'Payment_Method=PayPal', 'Discount_group=11-20', 'Spend_group=40-60'})",3
0.08244846970643348,"frozenset({'Region=North', 'Payment_Method=Debit Card'})",2
0.08182386008744534,"frozenset({'Payment_Method=PayPal', 'Churned=1', 'Spend_group=40-60'})",3
0.08182386008744534,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Subscription_group=13-24m'})",3
0.08182386008744534,"frozenset({'Discount_group=11-20', 'Region=East', 'Tickets_group=1-2'})",3
0.08182386008744534,"frozenset({'Region=East', 'Spend_group=20-40', 'Tickets_group=1-2'})",3
0.08182386008744534,"frozenset({'Tickets_group=3-5', 'Churned=0'})",2
0.08119925046845722,"frozenset({'Activity_group=181-365d', 'Churned=1', 'Gender=Female', 'Spend_group=40-60'})",4
0.08119925046845722,"frozenset({'Activity_group=181-365d', 'Payment_Method=Credit Card', 'Gender=Male'})",3
0.08119925046845722,"frozenset({'Gender=Female', 'Churned=1', 'Subscription_group=<=12m'})",3
0.08119925046845722,"frozenset({'Gender=Male', 'Churned=1', 'Subscription_group=13-24m'})",3
0.08119925046845722,"frozenset({'Gender=Male', 'Churned=1', 'Subscription_group=25-36m'})",3
0.08119925046845722,"frozenset({'Churned=1', 'Tickets_group=3-5', 'Subscription_group=37m+'})",3
0.08119925046845722,"frozenset({'Gender=Female', 'Activity_group=31-90d'})",2
0.08119925046845722,"frozenset({'Payment_Method=Credit Card', 'Region=West'})",2
0.08119925046845722,"frozenset({'Region=West', 'Payment_Method=Debit Card'})",2
0.08057464084946908,"frozenset({'Gender=Male', 'Discount_group=11-20', 'Churned=1', 'Payment_Method=PayPal'})",4
0.08057464084946908,"frozenset({'Activity_group=181-365d', 'Gender=Female', 'Payment_Method=Debit Card'})",3
0.08057464084946908,"frozenset({'Activity_group=181-365d', 'Gender=Male', 'Spend_group=40-60'})",3
0.08057464084946908,"frozenset({'Activity_group=181-365d', 'Payment_Method=PayPal', 'Tickets_group=1-2'})",3
0.08057464084946908,"frozenset({'Discount_group=11-20', 'Subscription_group=37m+', 'Tickets_group=1-2'})",3
